county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Morrow,2021-04-14,81,128,0
Morrow,2021-04-15,69,405,0
Morrow,2021-04-16,65,149,0
Morrow,2021-04-17,27,43,0
Morrow,2021-04-18,2,36,0
Morrow,2021-04-19,23,129,0
Morrow,2021-04-20,47,85,0
Morrow,2021-04-21,44,203,0
Morrow,2021-04-22,93,168,0
Morrow,2021-04-23,55,79,0
Morrow,2021-04-24,18,41,0
Morrow,2021-04-25,6,10,0
Morrow,2021-04-26,60,51,0
Morrow,2021-04-27,32,78,0
Morrow,2021-04-28,39,252,0
Morrow,2021-04-29,76,178,0
Morrow,2021-04-30,62,100,0
Morrow,2021-05-01,31,54,0
Morrow,2021-05-02,3,11,0
Morrow,2021-05-03,26,34,0
Morrow,2021-05-04,91,59,0
Morrow,2021-05-05,27,177,0
Morrow,2021-05-06,33,103,0
Morrow,2021-05-07,30,60,0
Morrow,2021-05-08,28,24,0
Morrow,2021-05-09,5,8,0
Morrow,2021-05-10,19,28,0
Morrow,2021-05-11,27,79,0
Morrow,2021-05-12,24,96,0
Morrow,2021-05-13,37,57,0
Morrow,2021-05-14,69,89,0
Morrow,2021-05-15,26,33,0
Morrow,2021-05-16,23,16,0
Morrow,2021-05-17,44,34,0
Morrow,2021-05-18,59,39,0
Morrow,2021-05-19,71,34,0
Morrow,2021-05-20,70,69,0
Morrow,2021-05-21,74,88,0
Morrow,2021-05-22,31,28,0
Morrow,2021-05-23,13,11,0
Morrow,2021-05-24,21,51,0
Morrow,2021-05-25,35,83,0
Morrow,2021-05-26,39,40,0
Morrow,2021-05-27,34,47,0
Morrow,2021-05-28,38,50,0
Morrow,2021-05-29,20,13,0
Morrow,2021-05-30,15,11,0
Morrow,2021-05-31,4,6,0
Morrow,2021-06-01,19,24,0
Morrow,2021-06-02,22,40,0
Morrow,2021-06-03,43,42,0
Morrow,2021-06-04,31,49,0
Morrow,2021-06-05,14,32,0
Morrow,2021-06-06,9,14,0
Morrow,2021-06-07,17,49,0
Morrow,2021-06-08,34,33,0
Morrow,2021-06-09,33,58,0
Morrow,2021-06-10,31,44,0
Morrow,2021-06-11,32,60,0
Morrow,2021-06-12,5,28,0
Morrow,2021-06-13,9,11,0
Morrow,2021-06-14,10,18,0
Morrow,2021-06-15,14,47,0
Morrow,2021-06-16,9,32,0
Morrow,2021-06-17,22,45,0
Morrow,2021-06-18,13,38,0
Morrow,2021-06-19,8,17,0
Morrow,2021-06-20,3,9,0
Morrow,2021-06-21,4,18,0
Morrow,2021-06-22,12,25,0
Morrow,2021-06-23,11,21,0
Morrow,2021-06-24,11,38,0
Morrow,2021-06-25,18,37,0
Morrow,2021-06-26,7,13,0
Morrow,2021-06-27,2,13,0
Morrow,2021-06-28,7,18,0
Morrow,2021-06-29,12,26,0
Morrow,2021-06-30,14,19,0
Morrow,2021-07-01,13,20,0
Morrow,2021-07-02,14,17,0
Morrow,2021-07-03,1,5,0
Morrow,2021-07-04,1,2,0
Morrow,2021-07-05,4,9,0
Morrow,2021-07-06,9,19,0
Morrow,2021-07-07,10,18,0
Morrow,2021-07-08,9,18,0
Morrow,2021-07-09,8,17,0
Morrow,2021-07-10,7,4,0
Morrow,2021-07-11,4,5,0
Morrow,2021-07-12,18,7,0
Morrow,2021-07-13,12,25,0
Morrow,2021-07-14,12,12,0
Morrow,2021-07-15,12,10,0
Morrow,2021-07-16,27,24,0
Morrow,2021-07-17,12,3,0
Morrow,2021-07-18,7,1,0
Morrow,2021-07-19,22,8,0
Morrow,2021-07-20,11,10,0
Morrow,2021-07-21,18,9,0
Morrow,2021-07-22,19,6,0
Morrow,2021-07-23,13,13,0
Morrow,2021-07-24,21,13,0
Morrow,2021-07-25,5,1,0
Morrow,2021-07-26,21,13,0
Morrow,2021-07-27,26,8,0
Morrow,2021-07-28,22,9,0
Morrow,2021-07-29,15,13,0
Morrow,2021-07-30,33,10,0
Morrow,2021-07-31,19,7,0
Morrow,2021-08-01,4,2,0
Morrow,2021-08-02,21,20,0
Morrow,2021-08-03,26,9,0
Morrow,2021-08-04,35,15,0
Morrow,2021-08-05,29,14,0
Morrow,2021-08-06,32,26,0
Morrow,2021-08-07,18,20,0
Morrow,2021-08-08,5,7,0
Morrow,2021-08-09,22,24,0
Morrow,2021-08-10,41,12,0
Morrow,2021-08-11,28,12,0
Morrow,2021-08-12,22,20,0
Morrow,2021-08-13,33,23,0
Morrow,2021-08-14,21,12,4
Morrow,2021-08-15,9,11,0
Morrow,2021-08-16,22,27,4
Morrow,2021-08-17,21,20,4
Morrow,2021-08-18,21,25,6
Morrow,2021-08-19,23,16,2
Morrow,2021-08-20,39,23,3
Morrow,2021-08-21,19,23,0
Morrow,2021-08-22,8,8,0
Morrow,2021-08-23,29,16,6
Morrow,2021-08-24,17,23,4
Morrow,2021-08-25,26,19,2
Morrow,2021-08-26,26,21,3
Morrow,2021-08-27,36,22,4
Morrow,2021-08-28,17,22,0
Morrow,2021-08-29,11,8,0
Morrow,2021-08-30,27,18,4
Morrow,2021-08-31,33,25,0
Morrow,2021-09-01,42,28,6
Morrow,2021-09-02,19,13,0
Morrow,2021-09-03,27,20,4
Morrow,2021-09-04,13,23,0
Morrow,2021-09-05,10,7,1
Morrow,2021-09-06,4,4,0
Morrow,2021-09-07,24,26,10
Morrow,2021-09-08,29,16,2
Morrow,2021-09-09,19,16,3
Morrow,2021-09-10,42,27,1
Morrow,2021-09-11,13,14,0
Morrow,2021-09-12,3,3,2
Morrow,2021-09-13,24,20,3
Morrow,2021-09-14,24,18,3
Morrow,2021-09-15,26,45,1
Morrow,2021-09-16,19,29,2
Morrow,2021-09-17,29,32,4
Morrow,2021-09-18,14,18,0
Morrow,2021-09-19,10,6,0
Morrow,2021-09-20,22,36,5
Morrow,2021-09-21,18,14,1
Morrow,2021-09-22,28,27,5
Morrow,2021-09-23,23,36,8
Morrow,2021-09-24,24,28,13
Morrow,2021-09-25,11,15,16
Morrow,2021-09-26,11,13,9
Morrow,2021-09-27,20,18,30
Morrow,2021-09-28,17,16,24
Morrow,2021-09-29,16,28,50
Morrow,2021-09-30,29,11,37
Morrow,2021-10-01,18,23,45
Morrow,2021-10-02,4,7,22
Morrow,2021-10-03,10,7,5
Morrow,2021-10-04,16,20,27
Morrow,2021-10-05,14,18,26
Morrow,2021-10-06,10,16,36
Morrow,2021-10-07,16,28,39
Morrow,2021-10-08,18,23,34
Morrow,2021-10-09,11,8,14
Morrow,2021-10-10,6,8,17
Morrow,2021-10-11,17,27,27
Morrow,2021-10-12,13,24,35
Morrow,2021-10-13,12,27,30
Morrow,2021-10-14,22,21,32
Morrow,2021-10-15,19,17,82
Morrow,2021-10-16,8,16,18
Morrow,2021-10-17,5,14,16
Morrow,2021-10-18,14,10,31
Morrow,2021-10-19,9,15,37
Morrow,2021-10-20,11,13,36
Morrow,2021-10-21,10,21,44
Morrow,2021-10-22,9,16,44
Morrow,2021-10-23,8,8,37
Morrow,2021-10-24,1,6,29
Morrow,2021-10-25,10,10,74
Morrow,2021-10-26,17,12,71
Morrow,2021-10-27,15,14,64
Morrow,2021-10-28,8,14,71
Morrow,2021-10-29,16,16,85
Morrow,2021-10-30,2,8,25
Morrow,2021-10-31,6,3,23
Morrow,2021-11-01,15,20,65
Morrow,2021-11-02,12,7,83
Morrow,2021-11-03,11,11,88
Morrow,2021-11-04,11,15,361
Morrow,2021-11-05,16,16,75
Morrow,2021-11-06,7,14,19
Morrow,2021-11-07,14,9,20
Morrow,2021-11-08,20,13,54
Morrow,2021-11-09,21,13,62
Morrow,2021-11-10,17,8,94
Morrow,2021-11-11,14,20,80
Morrow,2021-11-12,14,11,81
Morrow,2021-11-13,13,7,33
Morrow,2021-11-14,11,2,16
Morrow,2021-11-15,17,5,109
Morrow,2021-11-16,18,13,66
Morrow,2021-11-17,17,11,228
Morrow,2021-11-18,32,25,95
Morrow,2021-11-19,35,17,158
Morrow,2021-11-20,16,2,49
Morrow,2021-11-21,10,4,21
Morrow,2021-11-22,24,12,114
Morrow,2021-11-23,14,10,69
Morrow,2021-11-24,13,10,62
Morrow,2021-11-25,1,3,0
Morrow,2021-11-26,11,9,38
Morrow,2021-11-27,8,4,36
Morrow,2021-11-28,3,11,21
Morrow,2021-11-29,10,14,84
Morrow,2021-11-30,18,16,74
Morrow,2021-12-01,29,14,172
Morrow,2021-12-02,25,15,111
Morrow,2021-12-03,25,16,77
Morrow,2021-12-04,11,12,40
Morrow,2021-12-05,18,11,20
Morrow,2021-12-06,6,20,90
Morrow,2021-12-07,11,9,63
Morrow,2021-12-08,19,11,69
Morrow,2021-12-09,24,10,91
Morrow,2021-12-10,19,28,105
Morrow,2021-12-11,13,11,37
Morrow,2021-12-12,7,6,16
Morrow,2021-12-13,11,12,75
Morrow,2021-12-14,14,15,94
Morrow,2021-12-15,9,14,143
Morrow,2021-12-16,9,5,59
Morrow,2021-12-17,20,21,84
Morrow,2021-12-18,0,4,38
Morrow,2021-12-19,7,8,33
Morrow,2021-12-20,12,9,59
Morrow,2021-12-21,11,11,60
Morrow,2021-12-22,24,21,78
Morrow,2021-12-23,9,20,75
Morrow,2021-12-24,2,7,26
Morrow,2021-12-25,0,0,0
Morrow,2021-12-26,5,13,25
Morrow,2021-12-27,17,8,67
Morrow,2021-12-28,14,13,58
Morrow,2021-12-29,17,15,129
Morrow,2021-12-30,26,7,69
Morrow,2021-12-31,2,10,37
Morrow,2022-01-01,2,1,2
Morrow,2022-01-02,7,14,19
Morrow,2022-01-03,12,9,54
Morrow,2022-01-04,6,12,54
Morrow,2022-01-05,6,11,55
Morrow,2022-01-06,3,3,20
Morrow,2022-01-07,0,0,0
Muskingum,2020-12-14,0,0,0
Muskingum,2020-12-15,16,0,0
Muskingum,2020-12-16,58,0,0
Muskingum,2020-12-17,90,0,0
Muskingum,2020-12-18,154,0,0
Muskingum,2020-12-19,0,0,0
Muskingum,2020-12-20,0,0,0
Muskingum,2020-12-21,71,0,0
Muskingum,2020-12-22,159,0,0
Muskingum,2020-12-23,143,0,0
Muskingum,2020-12-24,12,0,0
Muskingum,2020-12-25,4,0,0
Muskingum,2020-12-26,5,0,0
Muskingum,2020-12-27,9,0,0
Muskingum,2020-12-28,180,0,0
Muskingum,2020-12-29,121,0,0
Muskingum,2020-12-30,270,1,0
Muskingum,2020-12-31,58,0,0
Muskingum,2021-01-01,5,1,0
Muskingum,2021-01-02,69,2,0
Muskingum,2021-01-03,8,0,0
Muskingum,2021-01-04,183,10,0
Muskingum,2021-01-05,100,65,0
Muskingum,2021-01-06,190,61,0
Muskingum,2021-01-07,238,89,0
Muskingum,2021-01-08,157,82,0
Muskingum,2021-01-09,7,1,0
Muskingum,2021-01-10,7,0,0
Muskingum,2021-01-11,208,77,0
Muskingum,2021-01-12,189,88,0
Muskingum,2021-01-13,133,70,0
Muskingum,2021-01-14,266,28,0
Muskingum,2021-01-15,193,19,0
Muskingum,2021-01-16,238,1,0
Muskingum,2021-01-17,3,0,0
Muskingum,2021-01-18,61,49,0
Muskingum,2021-01-19,43,94,0
Muskingum,2021-01-20,654,123,0
Muskingum,2021-01-21,705,102,0
Muskingum,2021-01-22,701,64,0
Muskingum,2021-01-23,33,15,0
Muskingum,2021-01-24,10,6,0
Muskingum,2021-01-25,230,66,0
Muskingum,2021-01-26,53,44,0
Muskingum,2021-01-27,585,88,0
Muskingum,2021-01-28,605,148,0
Muskingum,2021-01-29,572,22,0
Muskingum,2021-01-30,59,4,0
Muskingum,2021-01-31,9,4,0
Muskingum,2021-02-01,31,107,0
Muskingum,2021-02-02,35,176,0
Muskingum,2021-02-03,645,153,0
Muskingum,2021-02-04,371,218,0
Muskingum,2021-02-05,577,203,0
Muskingum,2021-02-06,20,11,0
Muskingum,2021-02-07,8,4,0
Muskingum,2021-02-08,57,261,0
Muskingum,2021-02-09,25,89,0
Muskingum,2021-02-10,397,158,0
Muskingum,2021-02-11,575,355,0
Muskingum,2021-02-12,485,164,0
Muskingum,2021-02-13,30,180,0
Muskingum,2021-02-14,28,4,0
Muskingum,2021-02-15,35,25,0
Muskingum,2021-02-16,150,28,0
Muskingum,2021-02-17,23,562,0
Muskingum,2021-02-18,226,814,0
Muskingum,2021-02-19,269,590,0
Muskingum,2021-02-20,471,26,0
Muskingum,2021-02-21,2,15,0
Muskingum,2021-02-22,117,775,0
Muskingum,2021-02-23,312,559,0
Muskingum,2021-02-24,264,573,0
Muskingum,2021-02-25,417,504,0
Muskingum,2021-02-26,327,556,0
Muskingum,2021-02-27,16,48,0
Muskingum,2021-02-28,6,11,0
Muskingum,2021-03-01,53,40,0
Muskingum,2021-03-02,839,30,0
Muskingum,2021-03-03,742,58,0
Muskingum,2021-03-04,383,490,0
Muskingum,2021-03-05,720,115,0
Muskingum,2021-03-06,502,484,0
Muskingum,2021-03-07,20,22,0
Muskingum,2021-03-08,431,56,0
Muskingum,2021-03-09,492,477,0
Muskingum,2021-03-10,459,558,0
Muskingum,2021-03-11,337,602,0
Muskingum,2021-03-12,697,503,0
Muskingum,2021-03-13,344,46,0
Muskingum,2021-03-14,13,16,0
Muskingum,2021-03-15,59,27,0
Muskingum,2021-03-16,854,166,0
Muskingum,2021-03-17,931,174,0
Muskingum,2021-03-18,131,169,0
Muskingum,2021-03-19,75,751,0
Muskingum,2021-03-20,559,558,0
Muskingum,2021-03-21,9,5,0
Muskingum,2021-03-22,536,50,0
Muskingum,2021-03-23,268,1002,0
Muskingum,2021-03-24,559,310,0
Muskingum,2021-03-25,220,761,0
Muskingum,2021-03-26,263,905,0
Muskingum,2021-03-27,13,14,0
Muskingum,2021-03-28,1,5,0
Muskingum,2021-03-29,321,280,0
Muskingum,2021-03-30,443,340,0
Muskingum,2021-03-31,547,384,0
Muskingum,2021-04-01,508,750,0
Muskingum,2021-04-02,65,640,0
Muskingum,2021-04-03,54,42,0
Muskingum,2021-04-04,11,13,0
Muskingum,2021-04-05,345,473,0
Muskingum,2021-04-06,127,593,0
Muskingum,2021-04-07,262,791,0
Muskingum,2021-04-08,453,639,0
Muskingum,2021-04-09,547,533,0
Muskingum,2021-04-10,259,253,0
Muskingum,2021-04-11,3,11,0
Muskingum,2021-04-12,62,840,0
Muskingum,2021-04-13,55,46,0
Muskingum,2021-04-14,254,687,0
Muskingum,2021-04-15,76,269,0
Muskingum,2021-04-16,300,65,0
Muskingum,2021-04-17,3,16,0
Muskingum,2021-04-18,1,2,0
Muskingum,2021-04-19,31,303,0
Muskingum,2021-04-20,59,522,0
Muskingum,2021-04-21,277,286,0
Muskingum,2021-04-22,32,305,0
Muskingum,2021-04-23,55,46,0
Muskingum,2021-04-24,9,34,0
Muskingum,2021-04-25,6,12,0
Muskingum,2021-04-26,25,89,0
Muskingum,2021-04-27,28,67,0
Muskingum,2021-04-28,220,206,0
Muskingum,2021-04-29,100,493,0
Muskingum,2021-04-30,37,81,0
Muskingum,2021-05-01,121,37,0
Muskingum,2021-05-02,11,15,0
Muskingum,2021-05-03,49,52,0
Muskingum,2021-05-04,81,106,0
Muskingum,2021-05-05,180,358,0
Muskingum,2021-05-06,45,113,0
Muskingum,2021-05-07,216,290,0
Muskingum,2021-05-08,35,152,0
Muskingum,2021-05-09,13,3,0
Muskingum,2021-05-10,31,26,0
Muskingum,2021-05-11,43,50,0
Muskingum,2021-05-12,144,282,0
Muskingum,2021-05-13,87,127,0
Muskingum,2021-05-14,110,65,0
Muskingum,2021-05-15,89,48,0
Muskingum,2021-05-16,32,11,0
Muskingum,2021-05-17,105,81,0
Muskingum,2021-05-18,154,82,0
Muskingum,2021-05-19,401,271,0
Muskingum,2021-05-20,109,105,0
Muskingum,2021-05-21,122,81,0
Muskingum,2021-05-22,226,161,0
Muskingum,2021-05-23,31,17,0
Muskingum,2021-05-24,70,45,0
Muskingum,2021-05-25,111,83,0
Muskingum,2021-05-26,96,175,0
Muskingum,2021-05-27,62,96,0
Muskingum,2021-05-28,80,79,0
Muskingum,2021-05-29,49,30,0
Muskingum,2021-05-30,25,15,0
Muskingum,2021-05-31,19,18,0
Muskingum,2021-06-01,62,57,0
Muskingum,2021-06-02,187,86,0
Muskingum,2021-06-03,72,84,0
Muskingum,2021-06-04,80,94,0
Muskingum,2021-06-05,36,58,0
Muskingum,2021-06-06,15,35,0
Muskingum,2021-06-07,53,60,0
Muskingum,2021-06-08,64,77,0
Muskingum,2021-06-09,36,239,0
Muskingum,2021-06-10,73,143,0
Muskingum,2021-06-11,62,116,0
Muskingum,2021-06-12,21,186,0
Muskingum,2021-06-13,9,19,0
Muskingum,2021-06-14,35,72,0
Muskingum,2021-06-15,67,100,0
Muskingum,2021-06-16,61,130,0
Muskingum,2021-06-17,34,79,0
Muskingum,2021-06-18,61,75,0
Muskingum,2021-06-19,22,25,0
Muskingum,2021-06-20,15,49,0
Muskingum,2021-06-21,20,25,0
Muskingum,2021-06-22,22,71,0
Muskingum,2021-06-23,35,138,0
Muskingum,2021-06-24,49,90,0
Muskingum,2021-06-25,40,51,0
Muskingum,2021-06-26,26,28,0
Muskingum,2021-06-27,10,16,0
Muskingum,2021-06-28,22,20,0
Muskingum,2021-06-29,28,42,0
Muskingum,2021-06-30,19,49,0
Muskingum,2021-07-01,28,41,0
Muskingum,2021-07-02,47,61,0
Muskingum,2021-07-03,15,21,0
Muskingum,2021-07-04,2,3,0
Muskingum,2021-07-05,26,19,0
Muskingum,2021-07-06,32,57,0
Muskingum,2021-07-07,22,29,0
Muskingum,2021-07-08,43,40,0
Muskingum,2021-07-09,38,59,0
Muskingum,2021-07-10,24,22,0
Muskingum,2021-07-11,10,10,0
Muskingum,2021-07-12,37,48,0
Muskingum,2021-07-13,29,23,0
Muskingum,2021-07-14,35,51,0
Muskingum,2021-07-15,40,25,0
Muskingum,2021-07-16,57,43,0
Muskingum,2021-07-17,19,20,0
Muskingum,2021-07-18,14,4,0
Muskingum,2021-07-19,47,29,0
Muskingum,2021-07-20,51,32,0
Muskingum,2021-07-21,38,19,0
Muskingum,2021-07-22,74,37,0
Muskingum,2021-07-23,51,37,0
Muskingum,2021-07-24,24,9,0
Muskingum,2021-07-25,11,8,0
Muskingum,2021-07-26,57,25,0
Muskingum,2021-07-27,60,32,0
Muskingum,2021-07-28,63,39,0
Muskingum,2021-07-29,59,43,0
Muskingum,2021-07-30,68,61,0
Muskingum,2021-07-31,31,23,0
Muskingum,2021-08-01,11,7,0
Muskingum,2021-08-02,65,40,0
Muskingum,2021-08-03,65,34,0
Muskingum,2021-08-04,67,40,0
Muskingum,2021-08-05,50,34,0
Muskingum,2021-08-06,81,56,0
Muskingum,2021-08-07,47,18,0
Muskingum,2021-08-08,18,15,0
Muskingum,2021-08-09,74,43,0
Muskingum,2021-08-10,74,34,0
Muskingum,2021-08-11,75,44,0
Muskingum,2021-08-12,80,47,0
Muskingum,2021-08-13,68,54,1
Muskingum,2021-08-14,18,21,0
Muskingum,2021-08-15,10,11,0
Muskingum,2021-08-16,62,60,7
Muskingum,2021-08-17,47,44,10
Muskingum,2021-08-18,78,48,9
Muskingum,2021-08-19,81,66,12
Muskingum,2021-08-20,81,53,10
Muskingum,2021-08-21,27,18,1
Muskingum,2021-08-22,20,15,2
Muskingum,2021-08-23,75,62,4
Muskingum,2021-08-24,86,51,9
Muskingum,2021-08-25,74,41,5
Muskingum,2021-08-26,68,47,10
Muskingum,2021-08-27,106,78,7
Muskingum,2021-08-28,47,32,1
Muskingum,2021-08-29,16,17,4
Muskingum,2021-08-30,71,60,9
Muskingum,2021-08-31,87,60,13
Muskingum,2021-09-01,111,57,11
Muskingum,2021-09-02,99,52,13
Muskingum,2021-09-03,116,50,7
Muskingum,2021-09-04,67,32,1
Muskingum,2021-09-05,31,15,2
Muskingum,2021-09-06,26,12,0
Muskingum,2021-09-07,97,45,10
Muskingum,2021-09-08,89,58,8
Muskingum,2021-09-09,94,58,4
Muskingum,2021-09-10,138,77,7
Muskingum,2021-09-11,60,29,0
Muskingum,2021-09-12,27,12,1
Muskingum,2021-09-13,95,62,14
Muskingum,2021-09-14,66,46,5
Muskingum,2021-09-15,70,63,8
Muskingum,2021-09-16,85,69,4
Muskingum,2021-09-17,83,103,10
Muskingum,2021-09-18,43,34,1
Muskingum,2021-09-19,21,14,1
Muskingum,2021-09-20,77,51,4
Muskingum,2021-09-21,71,74,8
Muskingum,2021-09-22,59,82,4
Muskingum,2021-09-23,82,105,12
Muskingum,2021-09-24,66,99,32
Muskingum,2021-09-25,28,62,30
Muskingum,2021-09-26,9,24,8
Muskingum,2021-09-27,50,45,69
Muskingum,2021-09-28,53,74,64
Muskingum,2021-09-29,54,85,66
Muskingum,2021-09-30,69,87,255
Muskingum,2021-10-01,34,115,118
Muskingum,2021-10-02,22,44,21
Muskingum,2021-10-03,25,21,14
Muskingum,2021-10-04,40,71,88
Muskingum,2021-10-05,52,51,116
Muskingum,2021-10-06,44,60,93
Muskingum,2021-10-07,53,78,124
Muskingum,2021-10-08,49,76,84
Muskingum,2021-10-09,18,44,18
Muskingum,2021-10-10,7,28,5
Muskingum,2021-10-11,30,76,65
Muskingum,2021-10-12,45,65,78
Muskingum,2021-10-13,46,57,63
Muskingum,2021-10-14,58,78,121
Muskingum,2021-10-15,43,78,114
Muskingum,2021-10-16,8,14,28
Muskingum,2021-10-17,9,12,4
Muskingum,2021-10-18,45,51,74
Muskingum,2021-10-19,28,54,47
Muskingum,2021-10-20,32,34,57
Muskingum,2021-10-21,29,41,79
Muskingum,2021-10-22,32,47,125
Muskingum,2021-10-23,13,24,82
Muskingum,2021-10-24,7,10,76
Muskingum,2021-10-25,33,34,251
Muskingum,2021-10-26,29,48,300
Muskingum,2021-10-27,51,41,244
Muskingum,2021-10-28,29,30,327
Muskingum,2021-10-29,29,47,290
Muskingum,2021-10-30,12,17,108
Muskingum,2021-10-31,6,10,41
Muskingum,2021-11-01,29,27,340
Muskingum,2021-11-02,30,36,349
Muskingum,2021-11-03,44,36,323
Muskingum,2021-11-04,57,42,424
Muskingum,2021-11-05,51,52,533
Muskingum,2021-11-06,31,17,102
Muskingum,2021-11-07,15,6,23
Muskingum,2021-11-08,74,48,268
Muskingum,2021-11-09,46,29,338
Muskingum,2021-11-10,64,27,231
Muskingum,2021-11-11,58,35,505
Muskingum,2021-11-12,72,38,499
Muskingum,2021-11-13,24,11,79
Muskingum,2021-11-14,10,4,30
Muskingum,2021-11-15,70,39,208
Muskingum,2021-11-16,59,33,219
Muskingum,2021-11-17,77,45,241
Muskingum,2021-11-18,98,31,329
Muskingum,2021-11-19,92,52,401
Muskingum,2021-11-20,48,18,91
Muskingum,2021-11-21,12,3,51
Muskingum,2021-11-22,61,30,342
Muskingum,2021-11-23,58,26,246
Muskingum,2021-11-24,64,33,259
Muskingum,2021-11-25,0,0,1
Muskingum,2021-11-26,16,23,97
Muskingum,2021-11-27,13,14,86
Muskingum,2021-11-28,13,18,32
Muskingum,2021-11-29,59,82,221
Muskingum,2021-11-30,75,40,319
Muskingum,2021-12-01,36,45,258
Muskingum,2021-12-02,67,38,295
Muskingum,2021-12-03,63,58,387
Muskingum,2021-12-04,21,34,147
Muskingum,2021-12-05,16,14,40
Muskingum,2021-12-06,48,52,565
Muskingum,2021-12-07,28,47,542
Muskingum,2021-12-08,30,54,198
Muskingum,2021-12-09,49,49,276
Muskingum,2021-12-10,40,91,250
Muskingum,2021-12-11,31,24,92
Muskingum,2021-12-12,12,5,35
Muskingum,2021-12-13,35,54,206
Muskingum,2021-12-14,29,35,223
Muskingum,2021-12-15,29,44,152
Muskingum,2021-12-16,43,37,255
Muskingum,2021-12-17,37,46,305
Muskingum,2021-12-18,18,44,92
Muskingum,2021-12-19,12,12,37
Muskingum,2021-12-20,39,36,234
Muskingum,2021-12-21,25,32,233
Muskingum,2021-12-22,37,75,239
Muskingum,2021-12-23,54,24,174
Muskingum,2021-12-24,9,6,40
Muskingum,2021-12-25,0,0,0
Muskingum,2021-12-26,7,11,31
Muskingum,2021-12-27,55,48,192
Muskingum,2021-12-28,42,31,225
Muskingum,2021-12-29,65,65,181
Muskingum,2021-12-30,47,33,170
Muskingum,2021-12-31,23,15,87
Muskingum,2022-01-01,5,0,18
Muskingum,2022-01-02,9,15,33
Muskingum,2022-01-03,37,46,129
Muskingum,2022-01-04,41,42,159
Muskingum,2022-01-05,44,34,149
Muskingum,2022-01-06,41,20,122
Muskingum,2022-01-07,0,0,0
Noble,2020-12-14,0,0,0
Noble,2020-12-15,0,0,0
Noble,2020-12-16,1,0,0
Noble,2020-12-17,2,0,0
Noble,2020-12-18,3,0,0
Noble,2020-12-19,0,0,0
Noble,2020-12-20,0,0,0
Noble,2020-12-21,3,0,0
Noble,2020-12-22,12,0,0
Noble,2020-12-23,43,0,0
Noble,2020-12-24,2,0,0
Noble,2020-12-25,0,0,0
Noble,2020-12-26,7,0,0
Noble,2020-12-27,3,0,0
Noble,2020-12-28,16,0,0
Noble,2020-12-29,14,0,0
Noble,2020-12-30,77,0,0
Noble,2020-12-31,4,0,0
Noble,2021-01-01,1,0,0
Noble,2021-01-02,5,0,0
Noble,2021-01-03,1,0,0
Noble,2021-01-04,6,0,0
Noble,2021-01-05,94,1,0
Noble,2021-01-06,19,2,0
Noble,2021-01-07,56,1,0
Noble,2021-01-08,19,1,0
Noble,2021-01-09,3,0,0
Noble,2021-01-10,0,0,0
Noble,2021-01-11,26,3,0
Noble,2021-01-12,7,5,0
Noble,2021-01-13,68,1,0
Noble,2021-01-14,28,1,0
Noble,2021-01-15,18,0,0
Noble,2021-01-16,2,0,0
Noble,2021-01-17,0,1,0
Noble,2021-01-18,0,1,0
Noble,2021-01-19,4,10,0
Noble,2021-01-20,37,41,0
Noble,2021-01-21,88,7,0
Noble,2021-01-22,15,2,0
Noble,2021-01-23,14,3,0
Noble,2021-01-24,0,3,0
Noble,2021-01-25,31,10,0
Noble,2021-01-26,122,94,0
Noble,2021-01-27,33,53,0
Noble,2021-01-28,86,16,0
Noble,2021-01-29,71,3,0
Noble,2021-01-30,19,3,0
Noble,2021-01-31,0,0,0
Noble,2021-02-01,27,8,0
Noble,2021-02-02,20,12,0
Noble,2021-02-03,100,24,0
Noble,2021-02-04,77,61,0
Noble,2021-02-05,104,6,0
Noble,2021-02-06,14,6,0
Noble,2021-02-07,0,2,0
Noble,2021-02-08,101,30,0
Noble,2021-02-09,35,0,0
Noble,2021-02-10,43,82,0
Noble,2021-02-11,39,96,0
Noble,2021-02-12,72,31,0
Noble,2021-02-13,8,1,0
Noble,2021-02-14,0,0,0
Noble,2021-02-15,1,111,0
Noble,2021-02-16,0,21,0
Noble,2021-02-17,3,101,0
Noble,2021-02-18,4,30,0
Noble,2021-02-19,10,64,0
Noble,2021-02-20,0,15,0
Noble,2021-02-21,0,5,0
Noble,2021-02-22,2,22,0
Noble,2021-02-23,80,30,0
Noble,2021-02-24,81,7,0
Noble,2021-02-25,57,6,0
Noble,2021-02-26,7,7,0
Noble,2021-02-27,5,25,0
Noble,2021-02-28,2,1,0
Noble,2021-03-01,4,12,0
Noble,2021-03-02,8,3,0
Noble,2021-03-03,78,117,0
Noble,2021-03-04,137,124,0
Noble,2021-03-05,113,199,0
Noble,2021-03-06,18,22,0
Noble,2021-03-07,3,1,0
Noble,2021-03-08,71,156,0
Noble,2021-03-09,62,62,0
Noble,2021-03-10,102,81,0
Noble,2021-03-11,96,59,0
Noble,2021-03-12,262,323,0
Noble,2021-03-13,4,9,0
Noble,2021-03-14,2,2,0
Noble,2021-03-15,8,3,0
Noble,2021-03-16,16,8,0
Noble,2021-03-17,117,46,0
Noble,2021-03-18,68,26,0
Noble,2021-03-19,61,41,0
Noble,2021-03-20,6,4,0
Noble,2021-03-21,2,3,0
Noble,2021-03-22,40,32,0
Noble,2021-03-23,144,87,0
